[(489.113194, 4.525), (489.113194, 5.475), (516.219785, 5.475), (516.219785, 4.525), (489.113194, 4.525)] call_forward
[(1265.892689, 4.525), (1265.892689, 5.475), (1293.572012, 5.475), (1293.572012, 4.525), (1265.892689, 4.525)] call_forward
[(1931.280209, 4.525), (1931.280209, 5.475), (1959.914724, 5.475), (1959.914724, 4.525), (1931.280209, 4.525)] call_forward
[(6574.411533, 4.525), (6574.411533, 5.475), (6601.58254, 5.475), (6601.58254, 4.525), (6574.411533, 4.525)] call_forward
[(6735.984724, 4.525), (6735.984724, 5.475), (6762.998389, 5.475), (6762.998389, 4.525), (6735.984724, 4.525)] call_forward
[(7497.605145, 4.525), (7497.605145, 5.475), (7524.76492, 5.475), (7524.76492, 4.525), (7497.605145, 4.525)] call_forward
[(8005.935308, 4.525), (8005.935308, 5.475), (8033.944165, 5.475), (8033.944165, 4.525), (8005.935308, 4.525)] call_forward
[(12480.244861, 4.525), (12480.244861, 5.475), (12507.202174, 5.475), (12507.202174, 4.525), (12480.244861, 4.525)] call_forward
[(12712.459996, 4.525), (12712.459996, 5.475), (12739.702107, 5.475), (12739.702107, 4.525), (12712.459996, 4.525)] call_forward
[(13225.661863, 4.525), (13225.661863, 5.475), (13252.969413, 5.475), (13252.969413, 4.525), (13225.661863, 4.525)] call_forward
[(13932.711151, 4.525), (13932.711151, 5.475), (13960.374826, 5.475), (13960.374826, 4.525), (13932.711151, 4.525)] call_forward
[(1234.205655, 4.525), (1234.205655, 5.475), (1262.147856, 5.475), (1262.147856, 4.525), (1234.205655, 4.525)] call_forward:up_pipe
[(1758.855715, 4.525), (1758.855715, 5.475), (1787.00505, 5.475), (1787.00505, 4.525), (1758.855715, 4.525)] call_forward:up_pipe
[(2068.623617, 4.525), (2068.623617, 5.475), (2096.209309, 5.475), (2096.209309, 4.525), (2068.623617, 4.525)] call_forward:up_pipe
[(3063.530396, 4.525), (3063.530396, 5.475), (3091.280215, 5.475), (3091.280215, 4.525), (3063.530396, 4.525)] call_forward:up_pipe
[(7467.888495, 4.525), (7467.888495, 5.475), (7494.855632, 5.475), (7494.855632, 4.525), (7467.888495, 4.525)] call_forward:up_pipe
[(7739.263018, 4.525), (7739.263018, 5.475), (7767.1713, 5.475), (7767.1713, 4.525), (7739.263018, 4.525)] call_forward:up_pipe
[(8242.609415, 4.525), (8242.609415, 5.475), (8270.694463, 5.475), (8270.694463, 4.525), (8242.609415, 4.525)] call_forward:up_pipe
[(8804.816733, 4.525), (8804.816733, 5.475), (8832.836885, 5.475), (8832.836885, 4.525), (8804.816733, 4.525)] call_forward:up_pipe
[(13190.399179, 4.525), (13190.399179, 5.475), (13217.757577, 5.475), (13217.757577, 4.525), (13190.399179, 4.525)] call_forward:up_pipe
[(13758.70283, 4.525), (13758.70283, 5.475), (13786.327658, 5.475), (13786.327658, 4.525), (13758.70283, 4.525)] call_forward:up_pipe
[(14236.619101, 4.525), (14236.619101, 5.475), (14264.187961, 5.475), (14264.187961, 4.525), (14236.619101, 4.525)] call_forward:up_pipe
[(15046.928975, 4.525), (15046.928975, 5.475), (15074.837032, 5.475), (15074.837032, 4.525), (15046.928975, 4.525)] call_forward:up_pipe
[(3004.027784, 4.525), (3004.027784, 5.475), (3056.036346, 5.475), (3056.036346, 4.525), (3004.027784, 4.525)] call_backward:up_pipe
[(3288.14873, 4.525), (3288.14873, 5.475), (3338.951574, 5.475), (3338.951574, 4.525), (3288.14873, 4.525)] call_backward:up_pipe
[(3817.859997, 4.525), (3817.859997, 5.475), (3869.74648, 5.475), (3869.74648, 4.525), (3817.859997, 4.525)] call_backward:up_pipe
[(4622.411422, 4.525), (4622.411422, 5.475), (4673.486008, 5.475), (4673.486008, 4.525), (4622.411422, 4.525)] call_backward:up_pipe
[(8478.604967, 4.525), (8478.604967, 5.475), (8530.97007, 5.475), (8530.97007, 4.525), (8478.604967, 4.525)] call_backward:up_pipe
[(8937.412756, 4.525), (8937.412756, 5.475), (8989.697731, 5.475), (8989.697731, 4.525), (8937.412756, 4.525)] call_backward:up_pipe
[(9853.146014, 4.525), (9853.146014, 5.475), (9905.411406, 5.475), (9905.411406, 4.525), (9853.146014, 4.525)] call_backward:up_pipe
